420,580,550,510
530,510,490,570
540,580,490,490
450,460,440,520
580,490,500,580
500,500,500,480
500,520,500,490
640,530,470,510
480,470,540,580
530,480,500,510
550,470,500,470
500,490,600,480
550,480,520,540
490,510,550,500
550,490,620,560
500,530,470,460
470,590,570,510
480,490,500,490
510,560,500,530
660,540,510,480
560,470,580,800
500,510,480,580
570,500,560,480
560,510,480,460
490,570,560,480
590,590,510,540
530,480,550,540
590,510,460,480
540,540,510,510
520,510,500,470
590,520,460,500
500,760,520,550
550,510,560,510
440,560,480,540
530,580,550,490
560,550,480,480
520,460,570,590
520,490,550,580
540,470,530,470
570,490,490,470
500,530,530,480
560,560,470,620
450,550,540,470
480,600,500,550
460,430,500,570
490,430,560,560
530,530,510,610
600,540,490,510
570,570,590,580
530,540,580,480
490,600,490,580
540,560,520,600
520,630,490,510
480,600,540,500
630,500,450,640
470,510,570,540
540,700,490,520
510,490,530,440
660,550,640,590
500,480,550,460
460,500,550,510
500,530,460,520
540,430,560,510
490,510,530,520
530,480,550,570
490,460,440,480
520,590,590,650
510,500,470,500
570,620,480,560
540,510,490,450
500,560,560,460
490,500,500,580
500,530,480,490
600,500,460,470
500,570,480,580
540,530,550,540
420,550,580,550
520,430,460,450
540,520,490,630
510,460,460,480
470,560,530,620
480,430,600,530
550,510,530,570
480,520,470,470
480,510,450,460
540,570,450,480
490,460,520,560
500,570,530,590
480,470,550,590
510,520,600,510
480,590,500,520
500,450,590,500
590,540,520,510
550,520,550,490
530,600,460,520
520,510,500,510
480,460,520,540
520,490,570,500
510,590,520,550
540,540,540,500
620,530,560,500
510,520,560,500
470,540,580,540
470,490,640,500
550,450,510,460
590,540,500,410
530,520,590,530
490,440,470,500
530,510,590,510
530,530,540,510
490,490,510,580
520,550,480,580
510,550,490,530
570,520,480,450
580,510,500,620
470,470,490,540
520,500,490,610
450,560,500,480
450,450,540,640
470,500,510,530
510,540,490,570
530,530,600,580
510,540,530,530
490,480,630,480
500,570,490,500
600,510,500,540
550,460,480,490
490,500,520,520
490,670,480,520
500,590,500,500
540,510,460,530
590,470,580,560
480,560,590,550
500,520,510,600
520,490,530,490
500,500,570,460
500,470,670,480
560,550,500,570
530,450,520,560
620,620,540,470
590,480,450,500
530,490,600,520
560,550,520,580
520,620,510,510
510,580,570,540
490,610,580,540
480,490,500,530
540,510,460,570
480,490,520,540
560,520,580,530
450,550,520,480
560,520,500,530
600,490,530,510
540,530,510,490
480,530,500,580
490,580,540,600
630,600,510,490
490,560,540,590
540,570,530,520
490,540,480,550
480,500,480,470
530,490,530,490
520,470,500,570
610,500,510,480
520,490,590,490
560,510,640,570
490,530,460,520
560,470,730,470
500,480,530,490
500,510,540,490
530,610,480,480
560,530,490,710
530,510,520,530
610,530,500,470
510,480,540,510
550,520,570,440
470,550,550,570
490,670,500,510
540,470,760,520
510,500,500,510
470,520,480,530
490,500,550,520
520,470,570,600
500,510,530,570
560,530,580,550
480,510,600,710
480,500,600,470
600,480,540,480
460,540,500,520
510,520,590,500
530,500,530,550
550,610,540,550
450,470,560,480
520,480,580,490
470,560,480,520
560,550,500,490
530,520,570,610
480,470,520,480
700,540,550,530
470,500,540,570
630,610,510,520
510,530,520,570
580,500,590,480
480,660,490,570
500,480,470,550
550,470,530,480
460,640,550,500
460,700,560,500
570,500,510,500
490,550,560,650
530,460,530,460
630,480,500,450
450,570,470,470
530,510,480,550
520,530,560,570
470,560,500,500
490,580,520,520
530,510,500,490
510,570,500,500
470,480,540,500
640,670,530,530
590,500,500,520
570,460,650,520
530,470,490,640
440,510,470,500
510,470,490,470
450,620,480,530
510,580,470,520
550,490,490,610
530,500,460,540
520,610,590,640
520,540,450,630
510,480,550,500
580,510,470,500
580,500,490,560
520,560,470,580
590,580,570,530
510,560,500,460
550,520,430,480
500,520,520,510
430,580,520,510
540,550,520,530
470,560,510,670
500,500,580,540
500,550,530,480
650,490,500,520
600,570,460,560
490,480,460,510
540,510,510,590
560,540,520,530
490,510,560,520
510,570,480,560
490,570,580,480
580,530,500,530
570,650,540,500
480,580,520,510
