590,580,480,630
500,600,520,530
500,500,570,530
490,500,500,520
610,500,570,470
500,560,510,490
640,600,560,540
440,550,630,550
510,460,620,500
540,590,450,600
510,500,420,660
570,460,510,530
510,590,560,420
560,530,430,490
530,540,490,480
530,440,450,500
530,540,540,500
470,640,530,640
490,480,490,510
520,520,490,630
570,490,510,580
480,510,620,540
480,560,490,520
530,520,460,540
520,460,690,570
520,550,500,540
470,480,570,520
450,570,480,510
510,530,510,630
710,510,450,500
490,510,470,480
490,460,470,510
570,470,490,490
500,550,550,530
500,570,500,470
510,530,660,540
460,470,530,550
550,580,560,430
520,510,540,510
510,470,530,520
470,520,490,540
560,510,480,690
510,590,460,490
550,470,540,490
490,600,480,510
490,530,480,480
610,500,510,770
530,470,480,580
530,450,550,490
460,490,490,470
490,500,510,540
530,540,540,530
470,540,490,520
490,650,460,540
580,510,540,580
570,460,510,500
540,510,540,550
600,590,490,640
450,530,550,490
560,510,560,550
670,530,470,500
500,530,530,590
490,470,540,480
490,530,560,450
510,480,630,500
480,500,470,520
460,510,630,480
580,540,560,440
590,610,490,520
480,480,480,560
540,560,520,480
480,540,530,470
570,540,430,480
430,580,590,510
540,560,500,500
570,530,550,580
530,510,490,560
580,450,530,480
520,500,510,470
500,540,490,560
560,420,510,470
500,510,610,490
560,500,580,550
570,520,480,530
550,440,690,520
560,490,560,560
490,470,520,480
480,510,490,510
580,500,550,470
490,480,590,490
500,500,490,500
490,570,530,520
470,490,510,620
510,510,580,480
540,550,570,480
470,500,630,500
550,550,520,450
460,450,480,500
510,590,590,590
550,510,620,560
490,460,490,530
470,460,500,610
500,590,530,540
540,540,500,610
500,570,540,640
520,570,520,540
520,530,520,500
470,510,540,480
540,610,470,540
610,520,500,520
510,490,530,470
510,480,590,510
510,490,610,490
550,560,590,590
480,480,500,540
520,480,510,510
530,470,580,540
540,550,460,470
480,600,420,560
520,500,630,520
500,490,550,490
480,580,560,450
480,500,590,500
510,690,510,500
550,500,490,550
570,570,440,480
630,560,550,510
580,560,480,530
510,560,530,620
550,480,540,570
480,480,520,530
460,530,500,630
510,490,500,490
550,530,530,460
520,510,620,490
530,620,500,470
690,520,530,560
520,550,510,650
530,510,530,550
580,560,490,530
660,550,480,510
460,530,470,520
500,490,460,480
500,460,550,620
560,510,530,440
510,510,520,510
560,510,530,430
620,590,490,510
510,480,490,560
470,560,620,520
510,490,520,560
550,540,550,540
540,470,570,560
550,490,460,530
600,530,510,460
460,470,520,560
550,460,500,570
550,540,510,620
510,580,480,470
530,530,510,530
640,530,560,510
560,610,480,550
530,490,550,550
470,450,520,500
550,630,450,560
550,550,530,580
510,520,460,590
530,580,590,560
480,540,520,480
540,510,510,490
520,500,450,470
520,500,520,510
610,520,510,500
530,590,540,600
490,600,480,570
560,580,490,580
520,560,590,520
500,540,500,440
490,540,580,500
510,490,520,570
470,510,530,550
500,480,560,450
520,480,570,500
460,520,460,490
480,480,510,630
540,530,510,540
480,600,480,580
590,530,590,510
490,560,480,520
530,500,620,560
580,520,510,640
510,570,500,480
510,650,470,550
540,480,560,500
600,510,490,560
530,430,480,520
480,590,490,510
570,510,540,490
480,490,500,490
510,560,490,560
500,440,450,480
500,470,620,600
510,450,540,610
510,470,580,480
650,520,640,520
560,520,480,520
530,540,540,450
550,480,550,520
530,440,510,470
530,540,550,510
460,520,530,510
560,570,490,450
530,530,570,490
440,540,520,570
520,480,570,600
530,590,540,460
480,570,490,450
620,540,540,480
520,530,540,500
540,570,520,560
460,510,560,520
510,510,630,600
480,520,500,440
610,540,530,650
530,540,550,620
530,480,510,570
570,490,560,460
530,550,480,530
480,520,470,530
540,560,540,590
550,560,490,470
510,610,540,530
650,480,500,550
480,430,540,570
440,560,600,480
580,520,590,480
530,510,550,500
560,520,560,480
510,510,510,480
530,570,480,490
550,690,510,480
520,600,560,540
580,600,510,510
490,570,480,480
500,470,570,530
570,520,500,580
490,550,550,550
490,530,530,490
600,440,480,510
540,530,490,540
550,500,530,470
590,500,560,530
520,620,520,530
540,680,600,540
500,480,590,570
560,700,520,450
