490,530,510,620
580,570,500,560
490,610,530,520
550,610,470,480
590,550,430,530
550,580,450,470
490,470,530,500
500,550,520,570
550,460,540,540
460,480,510,540
540,480,490,490
540,500,530,480
510,530,490,560
570,490,470,560
570,510,480,660
530,540,590,480
550,520,590,470
510,560,610,430
500,500,550,550
540,580,490,510
510,500,420,470
510,500,480,510
550,580,500,470
540,500,530,580
540,510,580,470
480,560,460,560
470,490,540,500
440,540,540,570
620,520,460,560
490,530,470,530
480,510,530,540
480,500,460,530
510,480,590,510
520,460,550,550
560,500,500,490
480,530,470,570
460,540,530,570
480,650,530,470
480,470,500,500
480,560,470,510
510,530,470,520
560,530,480,480
500,530,540,490
610,500,520,510
590,540,520,500
450,540,580,500
480,570,540,510
530,600,470,510
510,600,510,440
530,430,580,490
500,600,480,510
490,530,480,450
510,530,500,520
470,540,470,480
590,500,460,600
620,510,540,600
470,540,520,620
480,430,450,590
510,600,500,620
540,500,510,530
500,530,510,510
500,560,490,450
490,490,530,560
560,420,560,500
510,560,560,510
500,560,470,500
510,560,580,570
510,470,530,470
490,460,490,550
530,480,460,460
590,550,470,490
500,490,470,580
570,490,560,500
500,530,590,510
420,560,520,490
500,480,510,530
520,550,500,570
500,550,530,510
540,550,580,510
610,500,500,540
470,510,530,570
550,510,690,550
500,500,540,460
560,580,480,480
500,580,620,500
620,550,490,470
530,540,470,500
610,490,580,500
670,540,510,550
560,440,480,550
620,640,520,520
630,490,460,520
550,480,480,500
460,570,500,440
490,470,470,530
540,470,530,480
560,450,510,600
480,520,550,580
550,620,530,480
500,530,570,470
490,460,560,560
570,660,610,450
480,490,510,450
540,530,560,510
470,600,530,520
520,470,470,610
790,540,480,580
530,470,490,480
440,510,470,530
500,560,560,600
550,500,610,540
530,550,440,540
550,560,500,580
650,480,620,510
510,450,530,540
590,520,490,490
540,510,520,470
470,520,550,590
440,450,620,500
530,530,510,510
530,470,490,640
510,590,580,550
470,560,450,500
500,540,630,460
480,520,510,500
530,580,560,540
530,520,500,480
450,510,570,540
480,460,520,520
550,580,560,490
450,530,490,520
530,480,480,520
620,510,640,510
480,510,540,490
530,490,470,460
440,530,540,650
470,590,560,530
700,500,580,530
450,550,500,620
520,490,480,490
610,500,450,530
470,520,530,510
490,540,540,490
530,510,530,620
550,510,460,510
550,480,520,530
490,500,570,490
500,560,490,510
600,560,530,510
600,510,620,500
480,560,580,480
660,480,500,460
540,470,590,480
550,570,480,540
490,510,540,550
470,490,530,510
610,590,480,570
580,610,490,490
520,450,560,600
520,540,470,570
490,500,500,510
540,490,510,430
600,520,510,520
530,490,550,520
550,640,470,560
530,540,490,570
520,620,570,510
490,570,450,460
540,490,520,540
570,600,510,520
530,520,530,520
500,500,490,520
590,500,460,520
550,430,500,490
530,650,470,530
620,460,610,510
580,530,470,530
520,520,530,460
560,480,460,550
510,540,510,490
490,500,480,540
550,460,440,590
550,510,510,440
500,460,460,490
580,530,460,560
590,530,470,560
580,520,540,480
480,500,490,470
550,530,560,560
500,590,520,500
480,500,540,560
480,490,530,530
680,580,540,500
530,580,470,490
480,460,600,450
540,470,480,510
540,570,480,500
530,590,570,520
600,570,530,540
470,470,580,610
520,520,530,480
570,470,510,550
500,580,510,510
500,540,590,550
520,480,460,570
510,510,500,520
540,530,470,470
510,840,500,490
430,520,560,650
520,580,630,490
490,500,530,610
460,470,480,510
520,580,500,500
530,560,490,530
480,550,530,580
460,560,500,490
500,500,460,450
530,550,500,550
480,510,540,510
500,510,530,490
500,540,470,490
590,460,520,510
490,450,500,560
470,550,520,530
560,470,490,490
520,490,510,580
560,540,520,600
540,510,510,460
480,530,550,540
470,540,500,500
560,540,430,490
520,470,460,510
480,570,510,480
590,520,500,550
490,610,510,500
520,530,550,530
560,510,520,470
480,540,540,530
530,480,490,590
560,570,470,610
480,580,570,480
560,550,550,510
520,470,460,530
550,640,470,620
510,580,470,510
540,460,590,510
620,480,510,490
570,490,620,500
550,530,530,500
460,540,470,530
630,490,550,490
450,510,480,510
450,490,540,610
480,610,560,540
580,520,530,530
520,610,520,490
