550,550,450,540,510,520,560,480
490,620,550,530,490,520,580,510
530,550,570,500,500,520,590,570
530,490,540,560,490,560,550,540
480,510,520,460,540,500,460,520
560,560,540,540,650,510,620,490
490,580,700,540,500,510,600,490
570,550,520,540,500,580,500,540
610,510,500,530,490,480,590,500
460,520,600,480,560,500,450,660
520,490,620,600,510,550,510,510
510,560,570,570,530,510,530,540
510,510,530,490,540,540,550,500
500,480,600,590,530,520,490,480
510,560,540,470,500,520,500,460
480,520,600,490,510,520,550,570
540,540,600,500,570,520,540,490
510,510,580,510,530,470,580,560
580,520,510,520,460,620,460,510
550,530,580,470,530,530,450,510
510,470,570,610,490,660,570,540
550,540,500,490,540,510,530,560
540,610,480,470,510,640,500,510
560,500,540,560,470,510,560,610
580,540,590,500,490,540,570,510
480,530,510,510,520,610,520,510
570,680,550,570,630,480,540,480
550,540,570,510,430,520,520,520
680,600,510,530,540,610,530,590
460,490,520,600,470,560,550,720
480,500,570,560,490,470,490,510
550,570,530,470,500,490,530,650
540,510,550,630,560,630,520,450
550,510,520,550,620,600,510,480
600,530,510,480,510,600,580,500
620,500,440,580,500,540,510,590
520,570,560,510,540,560,720,510
580,580,510,530,510,590,590,540
530,550,550,570,520,620,520,520
520,500,520,500,520,500,490,620
630,560,530,560,480,500,540,570
490,480,540,490,550,560,590,470
590,510,510,520,560,570,620,550
480,530,580,480,520,510,520,540
590,520,590,590,580,500,460,550
500,560,640,490,590,550,600,560
550,520,480,460,540,550,470,500
490,480,570,490,500,480,460,510
550,570,530,540,460,600,540,490
570,470,550,500,480,560,680,530
590,550,480,500,480,570,460,470
530,520,490,540,560,520,530,530
500,580,550,510,550,500,510,540
570,570,540,630,470,450,480,580
500,560,520,470,500,490,570,510
520,540,640,500,510,470,630,600
590,520,450,520,600,560,440,610
510,470,560,550,510,450,540,550
550,610,490,470,510,520,510,510
550,600,530,560,550,590,620,570
660,540,540,560,630,460,690,490
480,510,540,560,450,520,550,510
500,520,500,570,470,570,460,550
470,580,500,450,510,520,570,580
500,510,480,510,550,570,460,580
520,520,610,510,480,530,520,510
590,540,570,590,570,500,500,630
490,550,490,520,510,480,460,480
560,470,510,470,540,550,510,480
490,570,550,540,600,560,520,490
620,570,480,520,640,490,530,510
600,560,670,510,530,540,460,550
510,490,510,480,550,540,560,460
590,620,510,770,480,510,470,480
530,530,490,590,550,570,450,560
520,540,530,570,590,500,480,550
490,450,520,540,530,490,540,480
550,470,510,630,500,500,480,490
520,540,510,640,490,460,490,490
500,490,490,460,530,500,550,490
560,560,550,560,540,490,490,530
480,500,530,610,500,460,530,530
620,480,550,550,530,540,480,550
490,530,570,510,510,540,530,560
460,570,480,510,540,470,470,600
580,720,610,780,540,560,500,650
510,550,480,470,500,590,510,500
590,460,520,480,570,670,460,460
550,460,520,590,510,530,480,500
720,590,450,550,570,600,480,550
490,560,670,590,540,550,570,490
600,530,490,530,550,490,600,540
530,580,500,590,560,500,480,600
600,540,550,530,550,550,500,580
570,490,550,530,470,540,590,500
560,530,460,570,520,480,480,560
480,590,500,590,510,540,440,500
520,560,500,490,520,520,600,550
510,540,470,520,580,540,530,550
630,490,490,490,550,590,630,460
620,610,520,500,540,610,540,480
560,660,650,500,490,490,480,580
520,490,540,510,560,500,510,520
500,480,530,500,540,480,500,480
530,480,550,470,520,480,530,480
540,530,650,600,500,600,550,520
510,590,530,490,560,580,520,560
520,500,590,520,500,540,460,510
530,510,580,530,500,610,500,550
470,570,610,490,540,560,500,530
530,610,470,610,530,510,610,490
550,480,610,520,460,540,640,610
590,460,560,520,520,500,590,540
550,500,610,510,560,560,550,560
550,510,560,560,590,480,480,510
640,540,480,480,570,570,610,600
480,510,530,520,460,500,550,470
510,530,660,490,490,480,580,540
490,500,630,480,570,490,540,600
510,510,540,580,510,500,640,500
560,480,510,480,630,530,520,550
580,470,510,500,580,650,540,480
510,590,520,620,520,490,600,550
570,550,520,550,470,460,670,610
500,490,500,610,520,540,510,540
570,500,500,520,530,540,720,480
490,550,550,640,510,520,610,620
540,520,470,540,560,570,540,500
710,580,570,510,630,590,600,550
510,530,620,500,530,470,530,520
540,580,510,510,510,530,610,540
510,520,520,490,480,480,490,560
550,530,540,490,510,560,470,530
570,610,510,550,560,520,510,500
490,500,570,560,510,540,480,480
510,520,490,490,510,560,500,470
580,550,570,500,470,510,680,510
590,500,470,480,500,650,650,600
500,500,480,550,550,500,530,610
550,530,490,540,580,480,450,510
470,490,500,520,610,490,550,540
480,690,590,560,520,490,530,540
800,490,530,490,460,570,550,500
500,470,630,570,630,480,520,460
520,530,510,570,570,480,510,650
470,530,520,500,500,560,490,600
510,450,500,500,470,540,500,550
580,600,520,480,530,590,560,570
650,630,510,460,540,510,480,540
560,630,490,480,460,520,560,530
560,520,490,510,580,520,590,480
490,460,520,500,510,530,540,480
510,600,550,540,560,520,570,530
600,470,500,500,510,500,530,610
460,530,530,580,490,540,500,570
520,480,510,510,530,480,530,530
530,610,530,570,570,570,540,530
460,490,520,520,530,560,580,520
560,570,540,540,470,550,510,570
540,460,600,520,480,520,480,490
420,620,520,460,590,480,480,620
540,500,490,540,570,500,510,490
540,500,590,590,530,550,440,530
510,540,520,500,560,520,550,610
550,630,530,480,530,590,570,570
540,600,510,490,510,510,550,630
530,570,520,560,470,610,580,570
500,530,700,490,510,460,530,580
550,520,480,520,550,570,580,500
500,520,540,770,510,610,520,540
580,540,540,530,530,450,450,520
580,500,490,510,540,520,480,580
520,480,560,530,580,590,570,540
510,510,540,580,610,510,500,480
550,540,560,500,520,570,580,470
570,540,480,510,500,600,670,480
540,570,570,560,510,520,490,510
540,500,600,520,480,530,700,550
500,490,520,530,460,510,550,570
520,550,530,580,500,490,530,570
590,570,480,540,430,510,500,530
480,520,560,500,540,540,520,480
510,520,540,580,550,490,480,600
560,540,660,460,450,520,600,480
530,500,570,520,500,520,430,540
520,500,550,620,550,550,480,550
530,540,500,480,520,550,490,580
570,500,480,470,560,580,580,560
460,600,490,620,480,540,520,490
530,670,560,570,500,630,490,540
470,520,500,530,550,460,470,550
520,590,560,560,490,570,440,660
570,510,600,480,530,510,480,570
460,500,610,520,560,580,620,520
500,560,500,550,520,540,550,470
560,540,580,510,470,550,590,500
530,540,490,500,510,570,490,500
530,540,470,560,500,560,500,570
580,540,590,580,560,530,470,530
600,530,500,520,650,470,500,570
520,540,520,590,500,550,510,570
550,610,520,480,500,530,530,530
460,590,550,570,700,570,560,590
560,460,590,520,460,530,500,580
590,520,530,650,550,520,660,500
490,640,560,440,540,540,510,600
620,590,590,530,540,590,500,610
590,460,530,530,530,570,490,630
470,700,470,530,490,520,500,480
600,570,520,540,540,500,580,480
480,520,530,510,520,550,550,500
490,490,440,540,510,490,500,510
660,490,490,520,500,520,580,480
520,510,560,670,550,620,520,580
530,580,470,490,470,510,520,510
450,480,550,480,570,530,570,540
530,560,550,500,540,480,470,520
490,500,590,560,510,540,500,550
680,560,530,470,480,570,630,560
680,520,530,500,490,520,500,460
520,480,580,490,530,550,560,480
600,500,510,620,490,520,460,570
570,470,490,520,510,490,500,570
470,580,540,500,570,530,450,530
580,480,530,590,600,480,520,530
520,510,540,550,570,530,530,470
560,480,570,500,520,530,500,510
560,480,710,530,560,560,480,560
520,610,530,510,540,520,560,490
610,610,610,660,640,590,610,670
520,520,540,530,600,510,510,540
520,500,620,490,480,460,500,640
610,550,470,510,570,500,540,490
510,480,510,550,470,540,530,550
490,630,540,530,600,520,530,560
570,500,550,620,520,680,640,520
500,510,540,500,610,590,510,570
530,580,520,640,590,550,490,480
520,480,550,590,550,520,570,520
590,570,480,610,570,510,490,500
590,510,500,540,510,500,530,510
610,510,590,460,460,620,540,540
650,500,600,500,530,520,530,530
560,570,570,640,520,550,530,510
580,510,590,630,490,590,580,540
580,510,560,540,510,480,510,530
470,480,470,560,570,530,580,510
510,530,570,590,570,590,510,530
510,540,650,530,530,560,530,530
460,510,630,520,510,620,500,490
520,540,530,560,510,560,600,560
530,510,530,520,460,510,540,530
570,510,630,610,580,550,520,560
520,500,540,520,500,550,480,490
470,490,510,610,490,560,670,580
570,510,560,580,510,530,500,550
540,510,550,470,510,530,510,460
510,580,510,490,520,450,670,500
560,540,510,620,460,550,500,500
490,530,580,530,560,590,440,490
490,550,530,580,530,570,570,570
600,520,540,540,500,560,580,690
490,500,550,510,610,520,510,570
470,500,530,570,520,510,480,510
540,550,610,530,590,480,470,480
530,550,540,600,580,520,500,610
570,460,620,620,500,550,560,570
490,570,560,540,530,500,510,540
560,530,490,640,500,520,470,520
510,480,510,500,580,640,500,520
510,570,530,530,540,610,640,570
530,530,500,520,580,550,540,590
550,620,510,530,620,490,500,500
530,510,580,520,560,510,560,650
510,600,510,630,490,590,620,570
510,500,640,550,610,540,580,570
570,530,520,560,500,490,440,510
630,510,490,550,600,520,540,500
490,500,660,480,550,520,590,530
560,540,530,590,570,560,590,530
610,530,710,510,530,490,530,550
580,480,530,530,540,530,520,500
480,510,520,530,470,480,730,500
540,470,540,480,550,530,460,560
510,530,460,470,500,530,630,560
490,500,500,690,490,570,570,460
490,610,610,550,450,630,700,540
520,500,550,560,590,570,490,480
590,540,530,490,500,510,520,560
540,750,520,500,520,530,550,530
540,510,530,530,570,580,540,550
550,510,500,620,470,550,530,490
580,530,520,480,500,520,460,500
570,600,530,480,540,510,550,560
540,550,600,600,560,550,540,560
460,570,520,490,480,500,660,520
590,560,500,540,560,550,480,560
480,490,640,530,510,530,500,540
530,620,540,630,600,550,480,590
570,480,520,500,500,480,550,610
570,530,590,540,510,550,530,520
490,590,590,530,480,560,500,520
530,520,570,540,490,500,490,590
550,530,470,610,550,600,530,540
570,530,580,480,540,530,570,640
530,580,540,490,500,510,520,580
450,570,540,460,520,460,500,540
560,660,490,610,540,520,490,570
520,530,590,560,630,570,550,480
450,500,490,550,480,550,590,530
590,540,550,540,720,470,610,540
580,510,510,530,520,550,520,480
570,560,480,480,480,490,520,510
570,510,570,490,550,470,520,490
540,480,620,580,560,480,520,530
490,520,600,550,490,500,570,560
540,500,520,560,610,500,550,530
530,550,600,570,540,530,530,560
690,470,620,520,680,460,530,550
510,580,570,560,510,490,470,500
480,530,600,510,590,530,510,510
600,560,490,500,470,520,560,550
570,530,460,540,600,620,500,560
490,460,580,620,590,490,480,550
540,510,500,580,510,550,510,550
500,590,530,480,530,540,510,620
500,510,600,610,560,540,530,450
550,600,530,530,590,570,540,580
560,560,500,510,580,590,570,560
540,480,510,520,570,540,520,630
520,530,520,500,580,600,540,480
580,490,480,480,470,520,600,590
570,570,470,530,620,560,570,510
520,540,530,510,530,540,500,470
