540,550,460,570
500,490,500,570
500,570,510,540
640,570,480,580
580,530,510,660
470,570,590,530
500,600,470,570
500,530,480,490
520,620,520,550
510,560,490,500
610,500,590,630
550,510,530,510
600,520,490,570
530,470,530,510
530,540,470,530
540,520,550,540
490,450,500,520
570,520,530,550
560,550,470,440
640,610,550,490
550,540,540,480
570,520,580,560
580,640,500,590
480,540,510,650
570,470,540,490
490,520,530,550
560,510,540,640
480,620,520,490
480,510,620,510
510,530,550,650
530,610,430,500
470,580,590,500
460,560,510,480
480,510,520,530
510,490,520,460
470,560,600,550
570,700,540,520
610,520,530,510
560,450,510,510
540,580,520,530
600,500,520,490
560,490,480,570
560,570,540,510
530,500,550,500
540,580,530,620
620,700,530,590
530,450,580,500
550,490,540,510
470,470,480,550
590,510,540,510
590,470,540,470
480,580,560,520
470,560,520,530
510,610,620,580
520,500,570,570
590,560,490,670
600,650,470,520
610,630,460,530
570,550,520,440
480,500,540,520
570,580,540,530
510,540,520,540
570,560,460,580
530,590,520,560
700,520,600,530
480,660,510,530
500,550,570,550
540,590,510,590
600,570,500,480
590,670,610,480
530,580,630,470
510,490,510,490
460,490,440,570
540,580,570,560
480,490,510,550
490,570,550,510
470,480,540,560
540,500,520,560
450,580,480,570
490,630,570,500
460,540,590,570
520,480,570,520
560,520,530,580
600,500,500,520
530,570,560,500
510,510,540,500
560,540,500,500
470,600,440,560
600,510,600,540
550,480,630,480
540,520,510,500
530,550,500,460
450,560,470,560
530,580,440,530
490,520,520,470
490,550,560,460
550,520,530,520
480,620,510,620
510,510,650,520
550,570,540,600
530,540,600,500
550,510,630,530
490,470,610,530
520,510,570,550
550,470,530,490
500,540,530,550
490,500,500,510
530,620,480,500
540,570,500,560
480,480,490,530
530,600,510,560
480,510,480,570
530,500,700,530
470,550,530,550
490,490,500,580
520,530,590,560
470,550,560,610
550,520,470,480
550,540,490,510
490,640,560,540
540,520,530,520
530,560,550,560
470,630,530,540
700,540,500,570
530,590,460,570
450,600,510,510
500,510,510,530
510,540,640,490
500,480,540,510
490,530,560,530
550,720,480,570
460,500,560,540
630,520,540,470
540,480,590,550
520,450,620,520
440,630,470,520
620,510,490,510
520,470,540,550
580,500,540,590
560,550,560,510
540,530,520,610
540,560,560,500
540,590,560,470
630,470,590,530
490,520,580,510
520,520,500,560
510,510,500,470
580,510,500,540
500,520,440,530
490,500,460,630
510,510,570,620
540,550,480,530
480,510,570,550
490,500,550,480
490,540,520,510
510,530,510,570
460,570,540,640
470,480,540,550
550,470,510,580
600,530,530,480
650,480,500,530
520,520,590,490
590,600,480,470
580,500,560,560
530,470,500,580
500,590,480,580
510,560,610,600
460,520,500,510
620,500,500,550
510,540,500,570
500,550,530,530
680,540,500,570
730,480,580,630
590,510,520,540
500,570,550,530
570,560,510,590
500,540,590,470
530,530,590,530
460,470,490,510
500,540,510,540
590,500,480,650
490,470,550,580
540,520,490,590
540,550,550,570
490,440,560,560
530,480,440,520
560,530,500,540
720,570,630,470
550,470,510,520
540,570,530,520
560,520,600,540
520,500,470,490
500,640,530,480
620,560,440,570
500,560,560,520
590,510,570,670
530,590,510,520
490,490,530,510
490,510,590,570
610,470,520,620
490,520,510,550
510,560,520,570
550,510,530,540
520,520,500,640
500,520,460,560
620,520,560,490
590,490,560,510
520,520,570,510
540,560,590,500
580,600,520,620
470,590,470,600
600,490,560,510
510,470,490,530
470,520,500,510
570,490,590,550
520,490,510,470
530,590,530,530
560,510,500,590
520,550,490,700
480,490,510,520
640,580,450,580
590,630,550,500
510,580,490,540
540,710,580,480
520,490,560,510
530,520,580,510
500,530,490,640
520,480,540,530
610,480,520,490
510,550,520,560
540,530,540,740
520,510,590,550
560,570,500,520
530,530,580,600
530,590,560,520
630,530,530,540
570,570,540,540
510,610,520,540
540,530,470,470
480,470,560,520
530,570,550,520
470,610,500,530
510,520,510,580
510,500,490,520
580,550,530,540
550,530,500,510
540,510,600,580
510,550,650,520
480,530,520,520
570,530,540,580
510,550,550,530
510,530,590,580
480,520,610,520
580,470,530,670
660,500,540,590
550,480,590,540
