500,490,460,450
480,750,590,560
510,480,550,500
480,500,600,520
460,540,530,500
500,490,590,630
540,560,530,460
600,500,730,610
540,540,570,500
500,470,570,460
540,520,650,490
450,580,550,540
480,560,520,510
640,460,510,550
520,470,630,590
500,510,580,530
550,560,490,460
500,570,520,500
560,520,510,490
470,610,480,560
490,550,610,530
480,520,510,460
520,460,590,500
520,530,570,510
490,510,510,500
450,520,510,480
530,480,480,510
540,620,520,480
600,570,560,670
520,560,480,510
540,520,570,510
540,550,550,540
540,580,450,500
600,530,500,550
560,500,500,550
590,560,590,480
500,590,610,570
530,520,510,530
560,530,570,660
550,480,590,570
530,630,500,510
600,520,510,570
630,510,560,590
450,550,560,570
690,540,440,610
570,490,550,540
630,490,540,540
560,500,470,490
520,530,520,520
480,480,490,620
570,540,560,560
470,530,510,500
510,510,540,490
490,540,570,540
530,530,500,530
560,480,560,490
580,570,610,460
480,540,450,530
550,490,530,510
550,500,490,460
570,500,430,540
460,580,550,560
530,520,480,530
630,510,610,510
580,470,500,520
540,550,540,570
550,560,560,540
680,540,600,480
500,460,470,680
510,490,510,600
570,500,510,600
510,510,560,540
600,500,490,550
540,490,480,520
510,460,560,560
500,490,530,640
570,490,540,600
520,610,510,510
490,480,520,580
600,510,500,520
550,520,490,550
660,520,520,510
540,510,530,570
490,520,600,680
550,560,540,540
460,570,450,490
530,560,520,520
540,610,560,560
470,520,550,570
580,620,460,570
560,500,530,570
610,530,510,520
600,590,540,530
560,460,510,500
510,450,550,560
520,500,550,460
540,550,520,520
510,470,480,560
560,490,510,490
550,530,560,570
460,550,490,550
470,630,630,530
510,560,570,570
520,610,490,560
520,580,500,570
590,520,500,450
540,490,500,560
580,530,480,570
460,570,530,510
520,470,550,470
570,480,510,500
510,490,510,620
510,510,580,500
690,580,510,500
740,540,530,520
540,550,540,580
470,550,560,570
470,530,510,580
520,540,510,510
500,570,540,590
580,530,530,560
480,510,570,540
550,520,510,520
560,510,550,480
530,530,530,530
600,490,520,550
510,510,580,510
510,600,670,620
510,520,570,520
510,550,560,560
540,520,520,550
570,550,510,660
460,510,510,560
490,490,470,550
550,490,470,510
510,500,490,500
500,570,560,550
520,480,490,610
510,500,650,560
500,500,460,530
530,520,570,570
580,540,660,490
500,590,500,530
480,440,510,460
490,540,600,550
570,470,550,540
590,530,580,470
510,610,550,480
600,570,500,560
500,500,460,540
570,500,540,540
500,590,480,520
560,570,490,570
520,570,540,590
530,520,520,570
550,520,540,650
550,530,510,460
480,580,530,490
610,540,660,490
520,480,500,520
550,570,480,580
620,660,500,570
480,490,600,480
520,490,540,530
460,550,590,580
510,560,530,640
640,540,610,470
610,540,450,550
470,470,530,580
530,560,570,530
620,570,500,520
490,550,530,550
520,470,500,510
520,520,540,540
540,610,510,490
640,490,520,520
500,490,450,480
480,570,500,580
530,510,470,560
550,680,540,590
570,510,470,570
540,530,510,580
540,560,580,480
530,520,480,540
520,590,490,490
510,560,500,510
520,500,510,450
530,490,510,560
590,560,630,550
530,500,550,600
490,530,540,540
550,510,500,600
570,500,590,530
470,500,510,560
500,520,600,580
540,520,500,510
620,480,570,520
490,510,580,550
480,510,540,480
620,480,550,570
530,500,550,480
540,450,530,480
530,600,490,480
490,490,600,490
550,580,550,510
510,480,570,560
510,490,520,530
440,550,510,530
510,500,510,550
510,620,570,480
650,540,570,510
490,480,640,560
580,540,480,530
520,630,520,570
480,550,560,630
510,520,510,570
540,490,520,510
500,550,590,480
550,480,530,550
520,580,500,560
470,560,520,510
510,510,600,630
530,540,540,510
500,560,530,630
570,580,550,430
510,540,450,530
500,510,610,560
580,620,530,490
590,490,500,510
500,580,550,540
560,540,470,660
570,600,600,530
490,540,520,480
470,570,520,510
550,660,570,540
620,510,620,520
500,580,520,710
500,600,500,510
540,520,600,490
500,510,470,490
500,520,490,570
550,520,570,530
550,510,530,500
540,650,590,580
520,530,500,490
600,500,450,560
600,510,500,510
570,560,480,560
520,570,540,470
510,530,550,520
490,650,480,540
530,590,520,540
560,580,520,520
630,440,520,470
560,510,490,620
560,470,520,560
