480,590,470,510
520,540,450,550
520,720,620,560
470,520,520,560
540,520,540,520
490,560,470,500
510,670,530,480
530,480,740,560
530,510,580,510
600,500,630,590
500,570,550,470
500,540,620,510
550,510,520,480
490,500,460,540
540,510,450,490
510,520,520,540
540,520,520,680
530,540,530,500
540,500,510,520
580,490,530,500
670,660,670,750
530,530,540,510
520,510,570,510
600,560,520,740
520,490,540,560
510,530,510,530
500,590,540,460
590,570,530,580
510,500,550,620
630,670,500,520
720,490,490,540
480,490,520,480
510,530,530,480
550,590,520,530
500,560,550,550
530,460,560,510
490,530,560,480
550,660,470,530
530,540,480,490
530,530,560,550
520,420,490,600
520,460,520,560
600,490,560,580
470,580,470,580
470,490,550,590
520,520,530,530
610,560,560,560
530,500,470,570
530,500,500,510
530,460,600,580
550,570,560,540
480,490,500,540
530,510,580,550
500,500,520,610
520,460,440,530
580,610,550,560
520,560,500,500
530,520,500,500
550,610,530,520
540,620,640,560
560,490,570,540
490,530,580,560
510,500,590,520
490,510,590,550
570,540,540,620
570,620,600,530
530,550,520,580
510,520,530,480
530,570,480,510
470,520,510,620
480,480,550,530
490,510,490,530
520,490,500,560
520,470,470,510
570,550,490,540
490,600,510,580
560,520,510,510
450,540,540,550
450,490,550,500
580,480,560,510
550,530,540,500
580,720,460,500
500,610,510,580
520,590,470,480
620,500,540,480
450,640,630,510
570,540,500,510
580,570,530,560
530,480,570,550
520,530,480,520
630,530,440,540
460,470,520,520
550,520,480,490
470,590,500,500
550,460,500,520
540,480,490,560
530,530,590,510
490,580,590,520
530,480,560,570
550,560,550,490
480,530,480,500
570,560,590,530
610,580,570,520
580,570,530,540
500,610,550,500
530,490,510,500
580,590,540,500
540,570,490,630
570,540,490,490
530,550,500,560
470,510,600,600
530,570,580,520
520,550,470,520
500,540,580,570
530,590,570,490
500,570,510,550
550,500,530,480
510,550,500,540
480,520,520,460
560,540,610,530
560,520,520,530
600,510,520,580
510,520,490,570
520,450,450,590
500,540,530,470
490,500,590,490
600,530,530,510
530,550,620,550
640,440,580,500
570,520,500,540
560,530,530,550
540,530,580,470
490,520,570,490
560,500,540,500
530,620,540,550
530,500,510,520
550,640,610,550
520,510,480,600
520,570,580,510
570,560,580,650
570,560,500,500
580,540,540,570
580,570,560,500
650,510,490,610
580,520,480,560
500,640,520,520
700,510,530,550
550,550,550,600
510,570,580,480
580,490,490,520
510,480,730,670
540,580,570,470
610,490,440,550
520,550,500,680
550,480,580,470
530,600,440,510
530,470,570,630
530,590,590,520
600,520,490,470
550,560,520,450
500,500,540,480
630,610,600,480
500,490,550,650
520,550,560,570
500,490,530,520
520,510,510,480
610,570,510,510
510,650,510,510
490,510,600,560
450,490,460,600
510,480,570,510
570,500,620,500
600,520,530,520
510,520,550,550
560,610,550,550
710,530,460,660
510,570,570,500
560,530,520,650
570,560,420,520
500,490,500,500
570,570,590,530
520,520,590,560
620,470,500,520
530,470,530,630
580,560,620,510
560,510,520,510
570,530,550,520
600,460,530,560
540,610,570,500
560,540,520,540
490,490,570,490
540,520,520,560
520,500,600,540
480,520,550,600
570,520,530,540
510,550,480,460
600,520,510,550
550,540,520,510
570,520,560,510
540,650,480,510
530,510,480,560
510,510,530,460
530,650,510,490
620,490,460,630
470,570,500,600
550,640,700,520
570,500,510,500
520,510,550,520
470,530,470,580
520,660,550,450
510,570,550,530
570,470,540,540
590,520,550,620
590,510,480,550
480,510,540,490
530,520,520,630
550,510,560,520
530,550,530,580
480,480,630,530
450,460,610,570
490,630,480,500
600,500,500,540
600,460,570,520
550,570,520,580
490,550,520,620
540,590,560,540
540,540,590,540
580,500,520,470
530,490,620,500
610,520,490,510
470,510,480,480
590,560,580,490
610,510,500,520
510,540,490,490
560,580,510,470
520,490,610,520
610,480,490,620
500,590,580,510
590,620,510,530
490,660,540,510
520,570,570,530
690,490,520,610
520,550,500,490
530,510,510,530
500,480,530,570
610,480,480,530
560,520,600,450
450,520,600,490
460,660,410,520
530,510,480,490
480,490,570,520
560,580,520,490
580,570,560,530
450,550,570,590
520,560,630,480
600,510,550,470
