450,550,530,590,540,650,520,530
510,540,590,570,500,490,470,510
610,530,490,520,540,560,480,540
520,530,530,510,500,490,460,510
550,480,530,440,490,550,500,500
540,470,480,510,500,560,560,560
550,520,520,590,500,520,470,480
580,540,580,530,600,490,630,500
520,480,510,550,510,510,500,580
570,480,490,490,540,490,480,490
510,500,550,550,550,560,480,570
520,520,580,480,510,440,460,570
510,470,580,470,510,500,510,510
550,490,510,490,560,630,540,470
480,500,480,520,510,530,560,630
550,520,570,580,590,500,500,590
570,630,490,580,540,550,550,540
530,470,460,580,490,520,530,460
500,540,590,460,500,580,580,530
490,580,510,570,450,510,760,570
600,480,610,560,520,560,540,510
500,610,500,500,590,530,520,570
500,490,520,550,510,590,620,490
550,490,440,480,570,440,490,510
500,560,520,500,500,490,570,520
490,530,500,490,510,480,550,480
520,460,520,550,500,520,520,530
560,620,510,460,500,470,480,570
560,520,450,500,560,510,540,470
550,460,470,510,460,470,510,490
510,530,630,550,470,470,550,650
600,500,520,550,530,490,470,460
560,520,510,550,510,660,460,480
540,500,580,580,600,460,460,540
630,580,540,500,560,510,530,530
520,500,500,510,570,640,500,550
490,560,480,500,500,500,520,580
480,570,510,460,520,580,510,510
490,520,460,490,600,490,510,700
620,590,480,510,470,540,560,520
520,540,560,520,540,510,550,550
630,500,460,520,510,600,530,460
540,540,470,540,550,530,570,520
500,540,570,520,540,560,520,550
560,480,590,510,590,510,490,490
560,490,500,560,490,540,570,510
500,500,550,550,570,560,480,510
530,630,500,550,450,530,480,540
600,490,490,520,520,490,510,520
630,500,520,670,520,460,620,570
540,460,490,560,600,550,550,510
470,600,560,530,490,570,500,500
560,450,490,470,490,550,610,510
490,450,580,580,550,560,500,500
570,610,560,560,460,500,570,490
560,460,540,470,460,460,530,590
500,460,520,460,600,460,530,480
580,480,500,500,480,550,520,470
580,580,480,590,480,490,470,520
430,550,510,500,520,520,550,480
550,550,510,550,500,530,630,510
520,540,530,510,640,470,550,590
440,540,510,490,520,490,550,560
540,530,500,630,490,620,490,510
500,500,500,490,490,490,460,490
550,510,580,550,520,470,550,490
570,550,480,550,490,520,590,520
440,540,600,500,530,540,550,560
500,570,490,640,520,490,540,600
