550,520,650,540,510,510,520,490
540,500,460,500,480,480,560,620
520,560,440,520,520,540,560,460
510,470,600,570,530,540,550,580
490,590,530,460,540,530,490,490
600,440,560,560,500,530,610,520
570,570,450,520,530,630,570,510
550,500,530,460,480,510,500,460
560,540,530,450,590,580,520,600
540,530,620,520,540,500,510,510
490,440,490,510,460,520,530,500
440,640,480,580,480,690,590,470
470,590,590,530,490,560,490,550
480,570,500,560,520,520,530,440
490,500,640,470,480,540,610,480
550,490,470,650,570,500,560,500
520,520,510,490,470,560,720,570
490,490,510,630,520,620,470,450
520,550,510,480,490,480,520,490
550,510,490,490,430,580,470,490
560,610,500,570,500,560,470,480
460,450,530,480,590,490,530,520
490,560,570,510,530,520,520,480
470,510,530,560,610,540,500,460
520,470,450,550,480,580,520,560
560,510,480,560,540,470,570,520
590,590,570,560,510,510,720,490
500,670,520,500,460,520,550,510
480,530,560,580,470,500,520,530
470,480,480,540,540,530,650,550
550,540,500,580,470,590,630,640
530,470,470,480,480,460,600,520
540,530,570,540,460,480,560,510
530,480,500,480,540,480,510,480
560,470,540,470,520,570,510,650
500,460,510,530,490,530,530,490
670,510,470,490,510,460,460,600
510,530,520,550,530,460,550,480
500,560,540,550,480,520,450,520
640,480,590,520,500,510,530,420
510,510,540,550,450,460,510,480
510,580,620,500,520,630,520,520
520,520,540,500,480,610,570,520
520,510,450,550,500,560,500,490
460,510,570,510,660,520,410,500
490,550,480,490,540,580,530,520
490,540,700,560,520,640,500,500
500,530,510,540,520,520,560,530
570,430,540,530,500,500,490,550
520,600,510,470,490,480,550,610
490,560,470,510,500,540,420,540
520,510,470,600,510,580,540,560
430,570,570,510,510,470,540,550
560,620,580,510,540,500,490,530
470,580,490,470,520,470,460,520
500,530,540,560,480,490,470,510
490,460,570,480,430,550,450,530
480,520,500,610,570,490,460,480
550,450,530,550,470,530,570,590
550,540,500,460,540,550,490,510
470,600,570,630,630,460,560,460
540,590,540,480,570,470,510,490
460,530,530,520,490,460,480,490
450,560,600,480,540,520,500,530
520,610,440,470,560,480,490,500
570,540,570,480,500,550,520,520
510,470,440,500,570,590,510,540
530,560,520,480,580,500,550,470
490,520,500,450,530,540,460,540
530,580,540,530,510,520,530,470
540,520,550,510,530,480,540,490
550,520,530,490,480,500,500,520
480,550,490,540,530,510,560,490
500,510,530,530,520,520,540,490
520,490,590,500,620,460,580,470
530,500,480,560,530,530,460,550
490,510,520,480,540,570,510,580
550,470,600,470,490,460,560,570
540,580,470,580,560,610,470,550
540,590,480,460,540,480,470,540
530,510,590,530,470,480,480,490
530,600,530,520,510,540,510,490
510,560,500,530,580,540,540,560
490,560,610,570,520,450,520,530
490,530,560,500,590,490,530,540
510,640,460,710,570,510,540,480
580,460,530,530,470,490,520,540
520,460,450,570,480,460,520,490
500,490,530,480,580,490,660,530
510,490,570,580,540,540,500,600
730,520,470,480,580,580,500,530
500,500,650,530,460,520,570,510
660,500,650,440,510,480,580,460
470,540,480,570,470,620,560,520
500,500,560,510,600,680,550,520
560,520,490,560,470,540,470,480
480,530,560,430,530,520,450,510
520,530,450,540,530,450,480,520
530,460,520,520,560,520,470,620
490,480,570,480,510,540,470,530
570,490,560,550,530,550,510,630
470,510,560,520,550,540,530,480
520,590,500,530,570,510,510,620
430,570,510,530,460,500,530,470
570,530,540,570,600,520,460,570
510,480,470,540,490,520,450,480
540,560,600,560,530,480,520,520
550,520,530,450,520,480,460,550
510,650,530,510,590,600,560,460
420,510,550,460,600,490,480,530
570,520,610,530,500,580,500,570
560,530,500,550,460,560,490,470
630,510,570,520,430,510,490,480
510,510,510,470,520,530,510,580
470,550,570,530,660,490,650,470
580,530,530,520,480,470,540,470
510,530,530,530,480,490,570,520
470,500,570,500,520,470,540,510
570,490,470,490,550,680,550,600
580,540,530,590,600,490,460,520
510,530,490,510,550,530,470,510
620,600,570,530,470,530,460,490
520,550,520,500,530,770,470,520
610,520,480,530,500,510,490,530
500,480,460,530,500,530,600,530
600,620,550,530,500,510,540,520
470,600,520,540,480,580,570,500
450,550,510,540,530,670,520,530
500,620,570,460,500,570,530,550
500,480,580,520,570,530,530,490
490,490,490,510,580,480,550,460
490,510,560,560,530,550,490,470
560,550,680,520,530,550,480,510
510,520,590,500,460,520,500,510
520,510,670,550,850,520,430,580
580,480,460,530,500,480,470,520
500,470,550,560,510,550,510,650
570,480,400,470,530,540,460,530
490,460,580,490,490,470,510,500
610,570,570,520,590,460,480,490
520,520,450,550,570,540,560,520
530,520,600,570,470,500,510,510
560,480,460,510,550,500,500,630
520,510,530,500,470,650,530,520
530,500,470,530,550,590,440,520
570,480,500,560,560,540,580,540
590,560,520,440,540,500,480,530
500,510,530,560,450,510,530,520
630,620,660,600,540,600,550,530
490,450,600,480,520,660,480,500
520,440,510,500,470,480,480,550
570,570,510,490,470,550,520,480
610,460,700,480,460,510,540,570
510,480,600,500,550,540,530,510
520,460,640,660,670,500,520,520
530,490,540,600,460,510,590,560
490,550,580,530,510,570,540,510
540,470,500,560,500,490,500,560
510,510,520,580,490,490,560,590
480,480,560,500,520,600,490,490
550,570,550,590,500,500,470,580
500,560,520,430,570,640,620,530
520,490,550,540,490,540,470,530
520,480,530,530,510,490,530,540
490,480,550,540,560,500,520,630
480,520,520,510,520,550,460,550
490,530,530,530,460,580,600,500
450,540,620,630,580,540,530,510
560,570,500,540,570,570,490,500
550,470,550,460,550,620,490,510
520,540,530,500,520,490,510,540
500,470,510,510,540,490,500,610
590,500,560,560,500,640,490,640
480,530,540,500,550,510,600,550
540,520,510,490,530,520,450,570
620,480,550,590,470,540,450,530
510,560,490,540,560,550,620,480
490,500,490,590,550,520,560,510
530,590,490,470,520,500,530,510
500,530,470,500,590,530,590,550
630,470,540,650,560,500,540,570
470,520,570,520,480,510,500,480
480,670,500,480,540,520,590,520
630,510,520,530,450,580,530,490
490,450,560,580,590,490,530,480
470,510,430,450,470,580,540,510
460,490,510,470,500,540,540,570
500,520,540,510,490,550,490,520
480,510,490,510,520,520,530,520
530,560,490,530,480,500,620,450
580,550,550,610,570,540,520,490
570,510,470,610,560,500,580,490
500,530,570,550,550,470,550,510
470,510,520,490,560,510,530,490
