600,490,530,460
520,520,540,500
560,600,480,570
570,490,530,570
590,450,520,570
570,530,500,520
470,520,520,500
450,610,530,570
490,610,450,480
500,570,480,490
540,510,580,480
620,510,500,500
540,490,480,540
550,440,500,580
610,580,630,560
560,630,550,490
530,650,500,550
560,520,530,510
560,650,530,560
560,520,530,610
550,550,530,540
530,540,470,450
460,500,550,470
450,490,650,620
510,630,510,550
480,480,560,470
590,520,460,560
470,490,470,490
530,410,520,520
490,560,510,540
620,540,540,490
480,550,570,500
440,490,450,530
490,570,550,480
510,490,450,490
470,520,540,610
530,520,580,500
590,490,470,490
750,530,490,610
540,460,560,540
630,490,480,610
520,440,510,560
510,560,550,650
540,540,450,520
460,480,480,530
550,510,580,480
550,540,660,540
470,550,460,460
680,550,460,560
540,500,610,500
450,510,580,470
530,550,530,660
520,640,500,450
560,490,470,520
580,540,480,480
470,500,510,550
500,470,570,470
520,550,520,480
490,490,520,450
520,630,450,490
570,510,540,560
570,520,480,520
520,530,500,470
540,520,580,510
520,510,590,550
490,620,650,490
560,510,510,520
570,530,650,530
480,540,570,520
640,560,460,490
630,500,620,490
520,540,520,520
510,580,520,520
530,540,520,480
480,530,480,510
510,520,450,510
440,490,630,540
480,560,490,500
490,490,570,470
540,520,530,600
570,460,530,500
500,470,530,540
550,580,520,540
500,540,490,490
540,490,550,510
550,590,500,520
520,540,500,480
600,510,480,490
510,530,490,530
580,540,490,570
480,540,580,540
470,510,420,480
520,570,540,620
480,620,510,610
520,460,510,630
540,550,530,490
600,540,550,510
500,500,560,460
560,520,470,480
460,510,530,590
520,520,610,470
520,490,600,560
590,490,560,470
480,500,580,510
520,540,680,450
510,510,450,500
560,480,620,500
470,510,630,530
580,550,500,490
490,610,510,550
480,520,610,550
540,490,540,590
580,570,460,510
510,510,460,570
640,530,550,520
620,490,520,620
640,550,520,550
570,570,550,480
560,460,460,530
530,500,460,520
660,640,740,510
530,490,530,590
460,550,550,610
470,520,490,530
640,530,490,520
500,620,490,490
550,500,690,640
480,500,610,500
550,540,550,480
540,590,520,570
530,530,570,500
580,560,500,650
420,560,480,520
510,480,490,500
480,640,630,560
570,440,460,480
520,490,550,550
570,570,460,540
490,540,510,540
550,470,660,640
470,530,520,520
470,510,470,490
470,540,560,570
590,510,510,500
560,580,580,500
500,520,440,520
490,490,500,510
500,540,540,470
510,490,600,580
490,470,520,480
590,560,510,450
540,500,540,470
640,540,510,540
530,510,500,490
530,500,480,660
620,470,500,500
480,620,470,570
510,470,650,510
510,580,570,490
510,500,510,480
460,570,510,500
470,520,630,450
450,500,520,540
480,590,580,470
510,530,560,550
580,530,600,460
490,550,530,510
480,540,640,530
450,530,480,470
480,530,490,520
510,500,480,490
440,530,530,550
460,490,500,550
600,550,480,570
570,530,490,480
520,520,440,480
510,520,480,490
530,470,590,630
490,560,490,550
530,500,540,560
530,590,550,480
510,480,490,570
480,580,470,440
670,530,570,650
520,540,470,500
440,610,570,510
480,520,550,580
560,580,570,480
530,490,540,450
530,530,500,500
490,490,490,590
490,470,530,560
540,590,510,580
530,500,530,560
510,510,470,490
560,550,470,540
620,460,500,490
600,560,560,600
560,600,480,530
620,560,550,450
540,460,550,490
440,570,470,540
570,580,610,530
530,490,560,590
560,630,500,560
450,460,500,520
540,580,580,480
510,480,460,460
570,620,510,500
490,480,470,540
560,530,580,500
490,540,560,510
480,590,480,490
500,600,560,540
540,500,500,540
650,500,560,560
500,450,650,500
480,540,470,470
660,530,600,500
590,580,530,490
450,500,540,650
560,530,500,480
500,530,590,550
560,560,590,550
540,530,540,490
620,520,500,540
550,510,480,490
490,600,580,480
530,540,590,540
540,520,560,530
630,520,490,530
500,660,530,590
450,480,550,470
500,490,540,570
610,620,460,500
570,640,600,540
530,460,560,470
500,500,510,540
480,500,490,520
470,480,530,530
480,530,510,500
520,610,550,530
580,520,550,460
540,500,590,480
520,520,650,460
510,600,490,510
460,570,500,550
530,490,650,480
460,480,510,540
540,510,500,680
580,590,490,530
510,550,500,520
590,560,530,520
640,490,580,510
540,470,550,530
570,530,560,500
