520,470,550,470
460,470,480,470
500,490,500,450
540,520,490,500
490,670,500,430
560,480,540,570
650,500,520,560
520,550,480,500
510,530,510,540
600,650,480,600
560,600,490,480
570,490,480,520
500,450,510,450
600,500,540,470
660,490,530,480
530,510,470,550
490,440,470,550
560,580,500,500
490,540,490,460
610,470,530,630
480,520,570,490
500,570,470,570
510,490,560,500
480,520,630,560
500,570,630,460
530,580,580,520
480,470,620,520
460,490,510,490
490,490,440,550
550,550,550,490
560,560,600,510
540,490,530,530
480,540,470,460
600,540,520,500
490,500,500,550
510,530,580,510
490,450,500,530
480,530,610,550
490,580,470,620
540,500,490,530
510,490,510,500
590,500,500,530
460,650,460,550
590,510,580,550
490,460,570,500
710,470,540,520
520,540,550,500
450,490,620,540
460,570,610,520
540,590,530,590
490,520,530,440
550,450,560,490
510,490,490,470
550,520,470,520
500,550,510,520
530,510,610,480
570,490,490,550
590,560,580,500
490,620,510,570
450,550,510,450
440,520,490,550
530,550,460,510
500,460,490,550
640,470,490,520
620,490,530,530
570,470,530,520
580,480,490,610
540,490,480,550
610,550,540,490
500,590,530,470
420,600,490,550
500,510,480,550
530,560,570,550
540,620,580,500
550,560,500,510
570,510,540,620
540,530,520,590
520,500,610,510
560,580,510,580
530,570,500,540
500,520,520,520
530,570,610,590
480,560,510,480
500,530,530,610
610,610,520,510
550,570,470,510
590,480,500,560
550,530,500,570
480,550,480,640
530,630,520,450
520,520,530,490
550,510,560,510
510,490,600,540
490,530,580,580
470,510,520,570
590,510,520,510
500,530,490,450
550,510,640,500
670,670,570,530
540,610,520,480
480,490,590,470
580,580,480,500
530,490,630,520
540,490,500,640
550,520,470,550
490,480,590,460
520,460,480,480
470,540,530,540
570,540,430,490
510,590,500,440
530,570,600,530
520,590,500,520
600,500,550,730
650,500,530,500
480,460,520,460
520,510,510,600
490,670,500,510
530,520,520,520
570,480,510,480
540,440,520,430
570,460,480,480
440,500,580,610
510,590,560,470
510,510,510,620
470,480,550,540
570,450,570,530
510,550,520,650
610,530,520,470
470,520,540,520
570,450,540,530
500,470,520,490
500,510,470,500
460,550,430,520
560,520,480,460
530,530,430,510
580,490,490,480
560,520,520,480
510,540,470,520
570,540,600,500
490,520,470,600
560,500,530,530
530,480,460,460
480,460,510,580
530,510,490,510
530,480,550,670
450,480,460,510
510,570,550,520
530,480,530,460
570,470,580,550
580,550,540,460
580,540,490,510
500,510,530,490
650,500,530,510
450,480,510,510
560,480,530,540
480,510,610,510
490,510,500,550
500,570,470,470
430,560,460,490
520,550,570,540
510,530,540,560
460,530,550,490
590,510,530,550
540,460,560,660
480,560,520,530
670,510,570,500
450,590,570,420
530,510,500,520
520,510,510,620
470,520,480,610
510,590,470,570
510,520,560,480
550,450,520,510
480,510,470,540
510,490,570,670
490,520,570,510
520,480,470,570
490,550,560,500
510,600,570,500
460,520,550,500
510,500,490,460
540,460,450,500
490,520,520,530
490,510,610,500
520,510,540,610
550,520,460,590
450,600,500,570
490,540,510,520
520,620,520,470
610,510,530,560
480,540,510,550
510,470,510,520
550,670,510,630
540,460,530,560
540,600,520,480
480,560,570,480
480,500,460,530
480,470,560,510
490,490,520,530
470,590,510,520
450,650,460,500
550,600,640,520
560,560,600,510
520,600,530,470
580,490,510,520
540,510,570,490
570,520,530,500
580,480,470,580
480,450,570,530
510,490,450,540
520,510,480,530
510,650,550,480
570,520,490,530
590,530,580,520
490,500,610,460
550,480,580,490
530,630,510,540
480,550,560,520
510,510,510,530
490,470,510,520
530,560,470,460
560,610,500,590
510,530,540,550
480,500,500,520
610,510,540,500
610,470,500,490
510,480,450,490
470,470,420,550
540,560,450,670
530,530,510,450
530,500,640,550
530,530,490,540
520,470,580,520
560,570,460,530
450,540,530,500
510,620,560,590
500,600,560,620
680,540,580,500
480,590,500,560
560,490,620,510
520,550,540,550
500,480,460,600
620,520,500,520
500,480,630,470
590,480,570,480
530,510,530,600
520,500,480,550
540,470,450,560
500,620,470,530
530,500,470,590
500,620,540,570
500,530,520,480
500,540,490,580
510,590,510,530
530,560,460,560
630,460,550,610
