510,490,550,520,490,540,610,470
540,590,510,560,510,450,520,620
580,510,570,480,590,560,500,490
470,490,560,420,500,520,500,700
530,600,470,550,560,660,530,550
480,500,450,530,520,590,610,590
560,520,510,560,530,580,480,490
500,500,500,620,490,520,580,490
530,470,490,490,550,480,470,690
560,530,450,490,490,580,470,500
480,620,520,450,580,570,500,560
510,540,480,530,490,540,470,570
520,470,490,510,440,620,480,520
490,560,540,500,590,460,510,460
580,500,540,580,530,460,500,500
530,490,490,600,470,530,530,620
480,480,510,560,590,540,510,480
490,460,490,670,480,590,510,530
490,520,540,500,530,440,560,600
540,480,570,450,490,480,560,480
530,540,520,540,570,490,570,450
610,530,520,490,490,530,580,470
490,560,490,550,570,490,600,570
490,570,580,490,530,490,520,440
510,540,490,530,450,500,590,470
470,470,640,510,440,550,520,540
510,490,460,540,520,490,520,530
530,560,470,440,580,470,530,470
500,550,490,470,580,490,570,500
530,470,550,470,490,540,560,520
540,600,520,500,540,640,630,530
500,600,540,520,550,600,510,470
480,620,530,490,640,490,500,630
510,540,460,490,500,570,550,490
540,460,620,590,570,680,510,640
510,550,550,570,490,480,500,520
620,540,560,530,480,510,690,550
550,610,520,540,470,500,530,510
550,570,640,540,540,580,500,620
550,480,650,620,490,470,510,530
610,440,510,480,580,610,490,580
400,530,550,500,500,570,590,540
640,510,460,500,510,500,520,540
560,530,480,520,480,480,570,600
470,510,550,510,540,510,520,490
500,490,520,510,520,510,480,530
490,470,490,470,510,580,620,560
550,540,470,580,570,420,580,440
550,540,510,520,600,490,580,490
480,450,500,500,510,490,440,580
490,570,550,560,530,480,530,480
490,490,500,500,520,510,510,480
490,490,550,510,490,500,550,480
530,500,470,480,610,490,500,560
570,560,490,500,520,460,450,580
480,500,470,490,490,470,520,500
540,580,600,460,470,500,490,560
510,590,530,440,480,530,500,490
490,530,590,570,470,550,560,480
680,550,500,490,520,480,470,640
510,530,470,640,520,510,540,530
500,510,530,590,630,570,470,510
460,510,520,620,490,510,570,590
550,410,560,480,590,480,620,530
500,580,550,490,560,560,500,490
680,550,510,480,650,460,550,600
470,530,650,430,470,520,510,470
470,450,490,460,480,480,520,520
640,470,490,510,440,530,460,540
700,510,450,510,460,580,540,510
490,460,490,450,500,530,610,500
450,550,560,560,550,530,540,500
560,550,470,500,640,490,480,490
490,580,490,560,530,490,540,550
520,520,540,500,470,460,560,540
490,570,560,530,510,550,710,600
470,510,600,600,550,530,490,630
510,480,550,460,570,460,470,480
550,580,480,490,490,540,620,550
500,470,510,500,540,470,580,490
590,530,540,630,490,540,610,470
450,540,550,590,530,520,490,510
510,440,480,460,570,560,520,460
520,450,530,510,530,620,520,520
490,460,510,470,470,560,510,540
470,480,540,460,470,580,540,520
490,580,520,490,530,540,540,600
510,500,520,470,590,560,550,580
530,480,540,640,450,510,510,610
540,510,520,490,450,450,600,460
690,500,540,510,500,520,460,500
570,520,490,620,490,520,530,570
580,490,490,460,540,630,550,440
520,510,540,490,550,470,460,530
440,530,500,500,600,550,500,470
580,510,550,530,560,580,520,460
470,440,460,540,570,540,560,590
520,450,460,480,490,560,490,500
530,650,460,520,480,550,490,560
550,520,530,580,530,550,650,520
510,570,580,680,500,640,480,510
460,450,450,580,520,530,500,520
510,600,560,680,510,540,520,490
510,490,490,540,530,540,440,520
500,530,510,460,460,480,440,480
520,470,500,500,520,450,500,500
580,550,600,580,500,450,490,600
540,650,550,510,560,510,480,480
550,560,520,510,540,530,480,530
530,500,550,540,630,520,490,640
590,520,460,520,490,500,510,540
490,530,540,580,550,440,510,500
510,500,500,550,510,650,490,590
710,490,490,510,550,450,520,470
580,530,510,620,500,500,510,520
520,550,560,550,620,460,510,620
530,510,560,630,480,560,520,560
520,550,520,500,540,500,490,610
530,580,490,550,540,470,540,500
560,500,490,500,510,530,490,630
520,600,480,560,510,530,550,590
470,540,440,540,510,560,590,490
540,450,580,600,550,470,490,430
490,520,470,470,570,570,490,460
520,560,540,600,520,550,520,520
500,540,580,510,560,480,490,600
540,510,470,520,530,540,540,480
550,500,540,520,570,530,460,500
600,530,450,570,570,540,480,540
540,600,550,610,500,620,490,540
510,570,520,540,500,540,590,460
580,480,540,580,540,530,460,510
470,570,550,610,470,500,520,540
500,570,480,610,510,490,500,520
760,480,480,590,500,600,560,510
490,500,550,530,500,450,560,490
480,540,480,600,580,570,480,540
520,510,540,590,530,530,520,560
550,600,480,480,550,530,520,500
590,540,620,560,510,640,540,500
550,480,640,580,620,480,490,490
580,500,520,520,480,560,600,520
500,520,500,530,530,560,530,560
490,520,500,490,510,520,560,540
510,480,510,480,560,510,620,630
510,600,460,670,470,560,570,550
590,610,530,470,500,540,570,510
510,480,550,470,500,510,480,490
540,480,460,530,580,550,500,470
510,440,540,500,500,480,570,560
500,520,460,490,560,540,500,500
490,610,520,510,570,560,480,600
530,550,470,640,510,470,500,520
490,680,530,510,540,550,480,650
530,540,480,470,540,550,580,610
490,550,470,530,520,680,500,560
500,510,490,570,550,480,560,500
540,470,540,520,510,510,440,520
530,480,570,660,500,460,520,510
660,530,490,490,560,610,530,500
610,490,530,520,490,570,460,480
540,510,560,550,580,590,520,490
490,570,510,460,530,470,540,540
560,580,550,580,510,450,600,470
570,580,570,640,500,480,570,570
500,490,580,580,590,590,490,630
480,520,640,470,540,590,570,490
520,530,540,630,510,490,570,590
520,570,460,490,560,550,550,520
510,520,480,470,500,470,750,490
520,550,590,560,570,540,460,510
540,500,500,500,470,500,610,710
490,520,470,500,510,500,520,530
590,600,500,560,520,500,500,530
500,630,560,630,550,490,580,510
550,570,530,600,530,580,490,480
620,540,550,440,480,540,510,540
560,580,540,570,630,650,540,460
490,460,550,480,550,530,540,580
490,470,580,480,460,460,530,550
570,570,600,510,480,560,570,500
570,530,520,510,600,640,510,560
460,520,600,550,470,540,490,540
490,520,480,510,470,560,520,590
500,510,510,510,510,550,650,590
580,490,440,510,490,480,580,560
560,490,600,580,520,510,510,490
490,510,490,540,570,500,460,520
480,590,530,630,560,550,600,540
540,460,470,490,570,500,460,530
510,550,470,470,570,490,460,520
490,600,610,520,500,490,500,500
520,630,510,460,570,480,550,530
450,550,470,530,470,600,500,500
530,520,470,570,460,550,530,530
530,500,510,490,540,540,520,480
480,560,530,530,500,590,490,510
530,510,540,500,440,500,540,590
480,500,570,490,490,530,560,680
540,510,520,540,490,480,510,560
480,480,510,560,540,600,520,530
440,470,500,470,570,560,470,480
600,520,570,650,570,530,530,510
490,640,570,670,520,510,490,480
450,500,520,520,470,480,570,490
520,490,510,460,580,540,500,550
570,550,490,460,460,570,460,500
510,520,520,530,480,480,520,500
690,480,470,470,470,510,510,560
570,500,490,490,520,550,530,510
540,500,460,550,460,550,540,480
510,500,480,540,510,630,500,540
540,510,610,490,490,580,530,550
560,480,520,480,570,480,530,520
500,570,460,530,460,580,450,550
510,500,550,580,540,500,460,510
550,580,500,520,490,510,550,460
540,480,540,510,570,490,480,500
460,490,560,570,580,570,710,550
520,590,610,470,580,520,580,550
580,560,490,510,550,550,510,540
550,530,480,550,490,590,530,550
600,550,540,490,520,500,560,550
490,480,470,460,460,510,560,620
520,480,510,610,490,520,630,510
480,680,470,510,510,490,640,500
480,480,550,470,470,550,530,480
490,510,640,620,490,600,490,510
520,480,570,530,540,500,580,430
480,540,520,450,460,530,460,580
530,530,550,580,510,480,500,550
590,520,580,490,450,530,480,500
490,530,580,430,560,490,540,530
480,590,480,480,510,520,450,480
540,480,550,520,550,510,520,480
490,600,510,500,510,500,510,620
570,520,460,490,560,590,480,480
520,470,530,480,490,420,500,530
490,600,570,550,500,470,590,530
440,500,480,600,460,570,520,560
490,460,500,520,470,500,540,450
510,610,510,430,510,560,590,520
530,570,510,500,560,500,520,530
500,460,470,530,550,510,510,560
540,520,560,560,500,480,540,540
530,600,500,480,520,480,580,450
500,580,530,660,500,710,490,550
500,580,460,520,500,580,440,450
580,580,480,530,460,510,530,610
480,460,440,490,480,480,490,530
510,490,520,510,570,500,450,490
510,490,440,470,510,520,600,470
500,510,560,580,510,550,460,480
490,450,520,490,520,490,560,490
490,490,570,530,460,530,480,510
580,480,480,510,560,490,550,540
450,480,530,520,550,500,510,510
510,580,570,540,520,740,520,580
