490,520,570,470
490,460,500,500
530,450,580,500
430,590,500,490
640,500,430,650
500,590,530,530
640,540,490,510
570,590,520,610
570,500,620,480
580,510,520,560
670,570,570,620
500,520,670,530
550,530,480,500
450,520,490,560
450,590,530,570
520,540,470,540
520,470,590,530
520,610,600,540
510,520,580,520
520,490,500,510
650,580,600,510
550,530,470,590
550,620,480,510
450,590,530,540
510,590,510,400
480,530,580,500
580,450,500,510
540,550,560,500
530,650,620,460
500,470,510,500
510,460,540,540
460,500,460,470
510,470,540,510
470,510,490,460
530,510,530,560
600,580,550,640
550,560,460,510
520,540,550,480
530,450,510,530
500,640,470,540
520,720,530,620
500,510,530,510
530,470,560,480
570,610,680,520
530,500,490,540
590,610,460,470
500,520,640,530
610,470,460,510
520,490,550,590
480,430,510,470
600,510,520,540
530,470,590,610
540,480,520,510
510,580,580,610
530,470,600,540
550,480,510,480
510,570,590,510
520,540,570,480
450,440,480,540
590,500,470,510
490,530,440,600
620,500,490,470
620,560,540,500
490,540,550,520
480,540,520,470
560,500,470,570
450,560,540,440
580,470,590,580
490,460,470,490
440,520,580,540
570,600,570,460
560,460,450,540
520,550,500,600
510,530,510,520
570,520,540,500
490,520,540,610
570,490,490,570
560,540,540,550
510,500,540,560
550,570,510,520
510,540,550,530
500,540,490,530
540,510,570,510
450,480,490,610
530,540,600,510
500,510,530,540
510,520,510,520
510,640,590,540
530,490,490,480
520,530,490,630
520,630,530,520
490,560,480,630
510,470,570,510
490,520,470,500
530,480,530,580
480,520,470,520
580,450,610,540
490,510,520,520
480,480,500,540
490,570,620,740
480,530,610,500
540,500,510,540
630,500,480,510
470,570,500,510
470,490,510,480
510,550,500,510
600,500,490,570
580,550,530,520
490,560,480,560
450,460,560,470
530,490,420,700
550,600,490,540
550,500,580,500
510,490,460,470
520,510,530,550
510,640,500,570
540,560,560,530
510,550,500,520
460,520,630,470
550,580,470,560
450,510,520,490
470,490,540,530
500,560,530,490
490,550,520,540
460,630,510,500
470,490,470,510
530,470,520,500
540,480,530,570
530,490,510,470
520,550,580,480
520,460,590,500
490,450,650,560
620,500,490,530
440,530,480,480
560,520,530,550
530,560,490,450
460,490,510,540
530,460,580,490
520,520,510,550
460,480,440,650
640,490,480,530
570,490,450,520
550,470,480,590
450,580,550,470
600,520,470,600
500,570,550,520
480,460,520,590
520,680,480,500
460,530,610,480
470,540,520,540
510,550,500,570
650,490,510,540
550,600,530,540
580,470,620,570
490,530,550,500
560,440,500,520
510,490,510,540
610,540,560,580
460,440,520,530
520,460,620,470
570,470,570,560
460,550,490,510
530,440,510,600
490,580,600,490
510,480,460,550
650,550,610,480
500,460,490,500
530,530,520,510
570,480,450,450
620,450,550,540
600,500,560,460
520,480,480,520
460,520,650,650
610,470,540,510
490,530,570,500
530,510,460,500
560,550,540,650
550,520,490,470
480,530,550,540
570,600,440,520
460,510,450,720
490,510,470,610
470,480,520,480
450,470,450,560
540,430,480,530
500,470,440,600
520,430,540,460
480,530,490,590
550,500,570,510
540,500,520,580
470,610,540,510
530,550,520,450
520,570,480,580
560,550,480,480
490,500,490,520
540,600,470,490
510,580,480,480
550,500,600,570
510,460,510,560
480,580,540,500
490,600,490,510
460,490,520,480
490,460,600,560
520,510,570,580
550,510,510,490
450,540,510,580
460,490,510,500
520,600,570,530
570,460,450,530
500,460,490,460
560,530,510,480
620,610,490,490
470,500,550,520
640,520,520,500
500,520,520,540
500,650,500,490
570,510,530,560
540,570,590,550
560,520,500,520
570,510,490,620
610,530,560,530
570,540,490,460
560,500,620,540
520,490,590,470
500,460,510,520
480,550,610,550
570,500,510,550
510,450,500,510
470,580,600,500
460,500,600,520
490,500,540,510
520,510,520,500
540,450,540,520
460,500,550,540
470,570,500,520
450,470,550,580
510,570,520,540
570,500,550,620
470,480,520,560
500,460,530,530
510,510,510,520
530,590,460,540
530,460,480,500
450,520,480,540
450,490,490,610
530,440,510,490
470,520,480,630
510,580,510,540
500,470,580,510
570,470,550,570
530,600,460,560
560,460,510,520
500,500,530,530
500,460,590,620
450,480,480,560
570,480,530,470
