510,520,520,520
550,520,490,540
580,580,500,510
510,480,470,530
560,480,650,570
450,520,550,510
460,540,580,550
670,490,480,550
500,520,460,560
530,530,490,530
510,480,510,480
660,530,520,510
480,490,530,520
540,470,480,470
510,530,540,430
480,540,540,540
570,530,510,490
440,520,520,620
610,520,500,530
510,550,460,560
460,500,500,500
460,510,630,460
510,640,580,450
460,500,560,510
500,480,490,470
460,470,540,560
560,490,560,490
470,630,500,600
500,500,500,600
490,480,510,490
500,470,550,500
500,520,530,570
460,510,470,570
440,540,460,460
500,560,530,560
450,470,470,560
520,500,480,580
500,610,530,520
540,550,550,480
410,440,630,570
490,560,600,520
560,510,600,490
580,580,640,530
580,520,500,510
470,620,470,530
490,520,660,540
620,550,520,510
480,460,490,520
660,510,490,600
480,450,490,510
500,520,480,550
460,510,630,510
490,620,590,500
540,550,510,490
560,500,520,550
540,460,500,470
520,510,730,540
540,510,490,610
490,570,510,550
560,560,520,500
520,530,550,500
540,600,580,460
590,530,460,560
520,500,440,600
520,640,460,520
630,460,530,500
590,560,500,600
630,500,500,530
490,580,480,620
460,510,490,610
520,470,540,590
540,560,470,630
540,570,530,560
570,530,500,480
600,540,480,520
480,580,580,560
480,510,480,490
460,510,550,590
570,470,490,500
550,490,480,490
490,470,560,480
570,480,520,550
450,610,510,610
550,520,530,560
580,580,560,470
510,460,550,540
490,510,500,530
590,560,540,500
510,530,570,510
470,510,610,540
490,490,530,520
490,490,510,530
500,480,480,540
550,600,460,470
640,650,640,640
560,560,560,610
520,540,500,490
540,530,520,590
470,520,550,470
460,540,530,550
460,550,520,490
590,580,470,650
430,540,530,520
490,540,500,460
550,660,690,540
430,470,470,420
470,570,500,510
520,530,480,480
480,480,550,550
530,540,590,470
470,510,580,550
480,490,460,480
490,530,550,520
500,510,540,630
470,500,580,520
610,570,490,560
510,480,520,490
460,690,500,610
580,510,490,570
570,530,500,570
590,460,500,530
470,510,490,460
480,540,490,520
510,520,550,610
560,470,490,460
520,520,590,540
660,510,500,590
500,500,580,510
590,550,550,570
520,530,540,520
500,620,560,450
480,500,630,480
450,510,500,470
530,560,520,480
520,520,570,520
560,490,570,650
580,560,550,580
490,580,520,520
530,540,550,640
530,560,520,480
550,520,560,670
550,600,550,570
470,520,560,490
520,600,550,490
630,480,530,440
510,570,530,510
570,490,530,520
520,550,540,610
500,510,520,480
550,570,540,550
560,550,540,570
470,510,520,620
480,580,510,530
580,550,500,560
530,650,480,550
460,480,490,510
490,510,510,460
450,470,490,500
580,510,580,580
490,520,450,510
510,600,490,640
560,530,530,490
530,490,550,570
470,640,580,490
490,470,550,630
530,470,500,600
510,570,450,610
490,480,610,510
550,520,570,570
500,480,570,560
540,530,490,490
550,470,490,500
580,500,460,460
510,520,480,510
670,570,510,510
520,510,640,540
540,580,490,470
570,510,550,520
550,470,510,520
500,520,590,470
520,480,560,500
530,580,520,490
570,500,520,480
490,580,540,520
460,550,410,460
490,480,490,540
450,530,700,500
530,530,580,620
450,460,530,490
490,640,550,480
490,530,580,470
580,520,530,490
510,570,460,520
500,510,550,570
560,620,520,590
580,550,560,530
470,590,540,480
550,460,620,440
510,490,580,560
510,530,470,600
530,510,510,560
470,490,530,460
520,660,480,500
580,590,530,460
480,480,550,510
500,520,540,550
490,540,600,490
550,580,600,540
550,450,560,480
560,490,510,520
480,500,600,540
510,510,580,720
480,470,530,480
640,520,470,520
520,560,490,470
600,640,510,510
510,560,510,690
570,520,540,540
480,510,500,540
480,530,510,530
490,460,530,560
650,440,540,500
520,490,490,500
610,570,560,530
560,540,560,560
460,510,490,590
630,510,570,540
500,600,480,490
510,550,510,520
520,520,550,570
490,480,480,470
510,540,520,500
550,570,530,530
460,500,500,520
530,500,530,620
560,610,590,510
500,500,570,470
550,510,540,480
550,470,480,540
600,600,550,490
590,540,560,600
500,550,540,560
510,610,460,500
530,490,540,490
550,500,500,520
520,520,510,440
610,580,490,460
540,650,540,520
490,460,500,470
500,580,510,650
590,500,520,560
520,510,510,480
570,530,550,530
540,440,500,490
490,460,540,570
490,560,490,550
